86487	18	18
86488	0	0
86489	5	5
86490	5	5
86491	5	5
86492	1	0
86493	2	0
86494	2	0
86495	1	0
86496	0	0
86497	0	0
86498	2	0
86499	4	0
86500	2	0
86501	0	0
86502	1	0
86503	2	0
86504	2	0
86505	0	0
86506	1	0
86507	4	0
86508	1	0
86509	0	0
86510	2	0
86511	4	0
86512	2	0
86513	2	0
86514	1	0
86515	2	0
86516	2	0
86517	2	0
86518	1	0
86519	3092	3092
86520	317	317
86521	2385	2385
86522	577	577
86523	53	53
86524	10	10
86525	25	25
86526	3394	3394
86527	313	313
86528	2405	2405
86529	612	612
86530	85	85
86531	10	10
86532	5	5
86533	37	37
86534	16	16
86535	3145	3145
86536	585	585
86537	145	145
86538	3706	3706
86539	349	349
86540	2989	2989
86541	520	520
86542	2225	2225
86543	8066	8066
86544	104	104
86545	2965	2965
86546	554	554
86547	2664	2664
86548	544	544
86549	2493	2493
86550	769	769
86551	125	125
86552	3258	3258
86553	6885	6885
86554	306	306
86555	80	80
86556	3412	3412
86557	360	360
86558	2161	2161
86559	7633	7633
86560	90	90
86561	2570	2570
86562	709	709
86563	130	130
86564	3272	3272
86565	7241	7241
86566	400	400
86567	65	65
86568	3573	3573
86569	370	370
86570	2421	2421
86571	7514	7514
86572	386	386
86573	49	49
86574	3725	3725
86575	361	361
86576	2738	2738
86577	505	505
86578	2330	2330
86579	557	557
86580	2473	2473
86581	490	490
86582	2536	2536
86583	493	493
86584	2548	2548
86585	425	425
86586	1885	1885
86587	7220	7220
86588	324	324
86589	68	68
86590	3361	3361
86591	325	325
86592	2533	2533
86593	545	545
86594	2097	2097
86595	7508	7508
86596	145	145
86597	2825	2825
86598	720	720
86599	90	90
86600	3250	3250
86601	6877	6877
86602	522	522
86603	65	65
86604	2704	2704
86605	7585	7585
86606	104	104
86607	2624	2624
86608	900	900
86609	113	113
86610	3653	3653
86611	314	314
86612	2385	2385
86613	493	493
86614	2500	2500
86615	481	481
86616	1994	1994
86617	7748	7748
86618	125	125
86619	2740	2740
86620	370	370
86621	2306	2306
86622	845	845
86623	100	100
86624	3050	3050
86625	7045	7045
86626	493	493
86627	73	73
86628	3028	3028
86629	7501	7501
86630	145	145
86631	2754	2754
86632	410	410
86633	2601	2601
86634	577	577
86635	2314	2314
86636	565	565
86637	2314	2314
86638	853	853
86639	136	136
86640	3028	3028
86641	6565	6565
86642	349	349
86643	113	113
86644	3412	3412
86645	313	313
86646	2425	2425
86647	481	481
86648	1865	1865
86649	7690	7690
86650	306	306
86651	117	117
86652	3536	3536
86653	424	424
86654	2105	2105
86655	7738	7738
86656	148	148
86657	2925	2925
86658	505	505
86659	2594	2594
86660	512	512
86661	2628	2628
86662	657	657
86663	2305	2305
86664	577	577
86665	2601	2601
86666	505	505
86667	2196	2196
86668	450	450
86669	2260	2260
86670	520	520
86671	2404	2404
86672	450	450
86673	2228	2228
86674	468	468
86675	2176	2176
86676	505	505
86677	2313	2313
86678	538	538
86679	2312	2312
86680	772	772
86681	185	185
86682	3600	3600
86683	410	410
86684	2465	2465
86685	545	545
86686	2570	2570
86687	548	548
86688	1921	1921
86689	7956	7956
86690	136	136
86691	2725	2725
86692	909	909
86693	144	144
86694	3881	3881
86695	505	505
86696	1885	1885
86697	7677	7677
86698	305	305
86699	82	82
86700	3482	3482
86701	436	436
86702	1882	1882
86703	7570	7570
86704	85	85
86705	2650	2650
86706	425	425
86707	2213	2213
86708	485	485
86709	2290	2290
86710	481	481
86711	2269	2269
86712	821	821
86713	194	194
86714	3746	3746
86715	404	404
86716	1993	1993
86717	7325	7325
86718	400	400
86719	73	73
86720	3577	3577
86721	410	410
86722	2426	2426
86723	484	484
86724	2340	2340
86725	585	585
86726	2441	2441
86727	549	549
86728	1665	1665
86729	7412	7412
86730	292	292
86731	106	106
86732	3529	3529
86733	421	421
86734	2005	2005
86735	7345	7345
86736	104	104
86737	2426	2426
86738	810	810
86739	160	160
86740	3617	3617
86741	394	394
86742	2529	2529
86743	548	548
86744	1765	1765
86745	7837	7837
86746	394	394
86747	74	74
86748	3341	3341
86749	445	445
86750	2045	2045
86751	7605	7605
86752	144	144
86753	2704	2704
86754	505	505
86755	2125	2125
86756	821	821
86757	221	221
86758	3217	3217
86759	530	530
86760	68	68
86761	5	5
86762	10	10
86763	13	13
86764	5	5
86765	8	8
86766	2	0
86767	0	0
86768	10	10
86769	9	9
86770	1	0
86771	1	0
86772	1	0
86773	4	0
86774	8	8
86775	4	0
86776	1	0
86777	0	0
86778	1	0
86779	1	0
86780	2	0
86781	1	0
86782	1	0
86783	10	10
86784	5	0
86785	4	0
86786	2	0
86787	5	0
86788	9	0
86789	2	0
86790	13	13
86791	2677	2677
86792	157	157
86793	3445	3445
86794	8	0
86795	5	0
86796	36	36
86797	325	325
86798	2853	2853
86799	164	164
86800	3277	3277
86801	25	25
86802	0	0
86803	4	0
86804	9	0
86805	25	25
86806	265	265
86807	3501	3501
86808	65	65
86809	370	370
86810	3152	3152
86811	277	277
86812	3488	3488
86813	85	85
86814	6697	6697
86815	3233	3233
86816	298	298
86817	3152	3152
86818	349	349
86819	2925	2925
86820	250	250
86821	3785	3785
86822	17	17
86823	145	145
86824	6500	6500
86825	3545	3545
86826	53	53
86827	289	289
86828	3133	3133
86829	80	80
86830	6485	6485
86831	2804	2804
86832	197	197
86833	3769	3769
86834	53	53
86835	74	74
86836	6290	6290
86837	3977	3977
86838	29	29
86839	362	362
86840	3313	3313
86841	116	116
86842	6485	6485
86843	3961	3961
86844	45	45
86845	449	449
86846	2978	2978
86847	281	281
86848	3106	3106
86849	233	233
86850	2925	2925
86851	296	296
86852	2957	2957
86853	260	260
86854	2952	2952
86855	281	281
86856	2993	2993
86857	72	72
86858	6058	6058
86859	3925	3925
86860	73	73
86861	290	290
86862	2925	2925
86863	260	260
86864	3176	3176
86865	72	72
86866	6370	6370
86867	3233	3233
86868	260	260
86869	2925	2925
86870	250	250
86871	4040	4040
86872	37	37
86873	290	290
86874	3442	3442
86875	65	65
86876	6824	6824
86877	3185	3185
86878	153	153
86879	3793	3793
86880	58	58
86881	306	306
86882	3250	3250
86883	53	53
86884	6085	6085
86885	3842	3842
86886	65	65
86887	313	313
86888	2837	2837
86889	229	229
86890	3112	3112
86891	64	64
86892	6073	6073
86893	4090	4090
86894	40	40
86895	296	296
86896	2938	2938
86897	290	290
86898	2980	2980
86899	241	241
86900	3386	3386
86901	117	117
86902	6201	6201
86903	4072	4072
86904	64	64
86905	333	333
86906	3253	3253
86907	157	157
86908	6290	6290
86909	3904	3904
86910	52	52
86911	289	289
86912	3085	3085
86913	82	82
86914	6362	6362
86915	3250	3250
86916	162	162
86917	2813	2813
86918	169	169
86919	3610	3610
86920	29	29
86921	81	81
86922	6201	6201
86923	3860	3860
86924	17	17
86925	72	72
86926	6500	6500
86927	3330	3330
86928	170	170
86929	3825	3825
86930	50	50
86931	392	392
86932	3653	3653
86933	85	85
86934	6817	6817
86935	3137	3137
86936	234	234
86937	3240	3240
86938	164	164
86939	3874	3874
86940	13	13
86941	85	85
86942	6253	6253
86943	3802	3802
86944	34	34
86945	233	233
86946	3050	3050
86947	194	194
86948	2834	2834
86949	200	200
86950	3250	3250
86951	90	90
86952	6266	6266
86953	3218	3218
86954	185	185
86955	2980	2980
86956	289	289
86957	3034	3034
86958	245	245
86959	3001	3001
86960	225	225
86961	3880	3880
86962	32	32
86963	250	250
86964	3217	3217
86965	272	272
86966	3085	3085
86967	260	260
86968	3005	3005
86969	245	245
86970	3280	3280
86971	82	82
86972	6088	6088
86973	4205	4205
86974	36	36
86975	90	90
86976	5904	5904
86977	3989	3989
86978	50	50
86979	196	196
86980	3257	3257
86981	98	98
86982	6341	6341
86983	3060	3060
86984	146	146
86985	3924	3924
86986	34	34
86987	338	338
86988	3170	3170
86989	250	250
86990	3060	3060
86991	260	260
86992	2929	2929
86993	257	257
86994	3250	3250
86995	85	85
86996	5989	5989
86997	3133	3133
86998	244	244
86999	2885	2885
87000	145	145
87001	3721	3721
87002	53	53
87003	261	261
87004	3205	3205
87005	41	41
87006	6305	6305
87007	3141	3141
87008	121	121
87009	3530	3530
87010	32	32
87011	100	100
87012	6058	6058
87013	3877	3877
87014	10	10
87015	106	106
87016	6416	6416
87017	3349	3349
87018	225	225
87019	3114	3114
87020	208	208
87021	3925	3925
87022	29	29
87023	225	225
87024	3089	3089
87025	245	245
87026	2957	2957
87027	208	208
87028	2836	2836
87029	185	185
87030	3313	3313
87031	2	0
87032	2	0
87033	5	0
87034	0	0
87035	1	0
87036	2	0
87037	5	0
87038	13	13
87039	5	0
87040	1	0
87041	5	0
87042	2	0
87043	1	0
87044	17	0
87045	5	0
87046	5	0
87047	4	0
87048	9	0
87049	5	0
87050	1	0
87051	8	0
87052	2	0
87053	5	0
87054	13	0
87055	8	0
87056	10	0
87057	5	0
87058	10	0
87059	5	0
87060	16	0
87061	2	0
87062	5	0
87063	677	677
87064	1765	1765
87065	49	49
87066	10	0
87067	9	0
87068	52	52
87069	1717	1717
87070	1345	1345
87071	205	205
87072	2501	2501
87073	697	697
87074	113	113
87075	2920	2920
87076	377	377
87077	82	82
87078	3368	3368
87079	122	122
87080	13	0
87081	2986	2986
87082	25	25
87083	20	0
87084	2	0
87085	1	0
87086	4	0
87087	2	0
87088	2	0
87089	2	0
87090	1	0
87091	1	0
87092	1	0
87093	1	0
87094	1	0
87095	0	0
87096	1	0
87097	2	0
87098	5	0
87099	1	0
87100	2	0
87101	8	0
87102	5	0
87103	20	0
87104	2362	2362
87105	365	365
87106	45	45
87107	5	0
87108	1	0
87109	1	0
87110	1	0
87111	1	0
87112	1	0
87113	1	0
87114	5	0
87115	2	0
87116	1	0
87117	0	0
87118	0	0
87119	0	0
87120	1	0
87121	1	0
87122	1	0
87123	5	0
87124	1	0
87125	1	0
87126	0	0
87127	5	0
87128	0	0
87129	1	0
87130	0	0
87131	1	0
87132	2	0
87133	4	0
87134	5	0
87135	2	0
87136	4	0
87137	1908	1908
87138	85	85
87139	1730	1730
87140	81	81
87141	8	0
87142	5	0
87143	20	0
87144	1825	1825
87145	101	101
87146	1706	1706
87147	64	64
87148	9	0
87149	5	0
87150	2	0
87151	4	0
87152	10	0
87153	2120	2120
87154	64	64
87155	4	0
87156	2197	2197
87157	164	164
87158	1945	1945
87159	136	136
87160	2564	2564
87161	3249	3249
87162	85	85
87163	1845	1845
87164	180	180
87165	1885	1885
87166	181	181
87167	1845	1845
87168	80	80
87169	9	0
87170	2725	2725
87171	3016	3016
87172	34	34
87173	8	0
87174	2132	2132
87175	80	80
87176	2329	2329
87177	3281	3281
87178	58	58
87179	2186	2186
87180	145	145
87181	0	0
87182	2745	2745
87183	3481	3481
87184	29	29
87185	10	0
87186	2305	2305
87187	130	130
87188	2440	2440
87189	3425	3425
87190	25	25
87191	9	0
87192	2018	2018
87193	180	180
87194	1684	1684
87195	181	181
87196	1810	1810
87197	221	221
87198	1764	1764
87199	170	170
87200	1693	1693
87201	205	205
87202	1781	1781
87203	98	98
87204	2194	2194
87205	3506	3506
87206	17	0
87207	13	0
87208	2146	2146
87209	130	130
87210	1928	1928
87211	146	146
87212	2536	2536
87213	3364	3364
87214	85	85
87215	2248	2248
87216	136	136
87217	2	0
87218	2885	2885
87219	3418	3418
87220	26	26
87221	2	0
87222	2824	2824
87223	2845	2845
87224	52	52
87225	1898	1898
87226	113	113
87227	1	0
87228	2034	2034
87229	148	148
87230	1597	1597
87231	106	106
87232	1781	1781
87233	113	113
87234	2290	2290
87235	3253	3253
87236	68	68
87237	1961	1961
87238	157	157
87239	1832	1832
87240	128	128
87241	9	0
87242	2720	2720
87243	3185	3185
87244	74	74
87245	4	0
87246	2817	2817
87247	3205	3205
87248	80	80
87249	2017	2017
87250	185	185
87251	1700	1700
87252	212	212
87253	1700	1700
87254	157	157
87255	1768	1768
87256	100	100
87257	4	0
87258	2061	2061
87259	130	130
87260	1685	1685
87261	185	185
87262	1780	1780
87263	136	136
87264	2152	2152
87265	3380	3380
87266	58	58
87267	2	0
87268	2677	2677
87269	3092	3092
87270	90	90
87271	2000	2000
87272	170	170
87273	1885	1885
87274	153	153
87275	10	0
87276	2249	2249
87277	113	113
87278	2341	2341
87279	3649	3649
87280	53	53
87281	5	0
87282	2612	2612
87283	3202	3202
87284	34	34
87285	4	0
87286	2501	2501
87287	3253	3253
87288	26	26
87289	2	0
87290	2610	2610
87291	2938	2938
87292	80	80
87293	1700	1700
87294	200	200
87295	1700	1700
87296	160	160
87297	1818	1818
87298	89	89
87299	5	0
87300	2285	2285
87301	101	101
87302	2273	2273
87303	3240	3240
87304	74	74
87305	2113	2113
87306	100	100
87307	4	0
87308	2290	2290
87309	101	101
87310	2260	2260
87311	3145	3145
87312	74	74
87313	1873	1873
87314	202	202
87315	1745	1745
87316	178	178
87317	1664	1664
87318	145	145
87319	1765	1765
87320	117	117
87321	5	0
87322	2498	2498
87323	3274	3274
87324	26	0
87325	10	0
87326	2129	2129
87327	149	149
87328	1780	1780
87329	218	218
87330	1789	1789
87331	148	148
87332	2221	2221
87333	3492	3492
87334	45	0
87335	13	0
87336	2600	2600
87337	116	116
87338	2509	2509
87339	3562	3562
87340	194	194
87341	1780	1780
87342	170	170
87343	1945	1945
87344	202	202
87345	1773	1773
87346	65	65
87347	2	0
87348	1921	1921
87349	113	113
87350	1709	1709
87351	117	117
87352	2482	2482
87353	3601	3601
87354	40	0
87355	1	0
87356	2705	2705
87357	3218	3218
87358	80	80
87359	1762	1762
87360	200	200
87361	1730	1730
87362	185	185
87363	1649	1649
87364	180	180
87365	1844	1844
87366	149	149
87367	8	0
87368	2125	2125
87369	145	145
87370	1780	1780
87371	146	146
87372	2098	2098
87373	3538	3538
87374	29	0
87375	1	0
87376	1930	1930
87377	65	65
87378	25	0
87379	4	0
87380	4	0
87381	4	0
87382	1	0
87383	2	0
87384	2	0
87385	5	0
87386	1	0
87387	0	0
87388	5	0
87389	2	0
87390	5	0
87391	1	0
87392	0	0
87393	1	0
87394	1	0
87395	0	0
87396	2	0
87397	2	0
87398	4	0
87399	1	0
87400	1	0
87401	2	0
87402	0	0
87403	1	0
87404	2	0
87405	1	0
87406	1	0
87407	5	0
87408	5	0
87409	1649	1649
87410	194	194
87411	1970	1970
87412	10	0
87413	36	0
87414	26	0
87415	200	200
87416	1513	1513
87417	137	137
87418	1908	1908
87419	5	0
87420	0	0
87421	4	0
87422	4	0
87423	17	0
87424	136	136
87425	1937	1937
87426	26	0
87427	194	194
87428	1745	1745
87429	208	208
87430	1781	1781
87431	113	113
87432	3977	3977
87433	1960	1960
87434	241	241
87435	1865	1865
87436	261	261
87437	1769	1769
87438	221	221
87439	2146	2146
87440	1	0
87441	82	82
87442	3848	3848
87443	2425	2425
87444	10	0
87445	181	181
87446	1924	1924
87447	100	100
87448	3505	3505
87449	1780	1780
87450	130	130
87451	2105	2105
87452	4	0
87453	61	61
87454	3461	3461
87455	2194	2194
87456	16	0
87457	185	185
87458	1908	1908
87459	52	52
87460	3457	3457
87461	2500	2500
87462	16	0
87463	256	256
87464	1773	1773
87465	194	194
87466	1746	1746
87467	221	221
87468	1741	1741
87469	205	205
87470	1777	1777
87471	256	256
87472	1764	1764
87473	205	205
87474	1885	1885
87475	89	89
87476	3434	3434
87477	2516	2516
87478	8	0
87479	226	226
87480	1706	1706
87481	117	117
87482	1832	1832
87483	61	61
87484	3645	3645
87485	1960	1960
87486	178	178
87487	1780	1780
87488	136	136
87489	2120	2120
87490	5	0
87491	178	178
87492	1825	1825
87493	82	82
87494	3636	3636
87495	1949	1949
87496	170	170
87497	2330	2330
87498	10	0
87499	241	241
87500	1993	1993
87501	65	65
87502	3418	3418
87503	2386	2386
87504	16	0
87505	225	225
87506	1954	1954
87507	200	200
87508	1865	1865
87509	81	81
87510	3577	3577
87511	2440	2440
87512	26	0
87513	218	218
87514	1856	1856
87515	104	104
87516	1546	1546
87517	245	245
87518	1514	1514
87519	89	89
87520	3626	3626
87521	2386	2386
87522	17	0
87523	241	241
87524	2385	2385
87525	68	68
87526	3205	3205
87527	2853	2853
87528	2	0
87529	221	221
87530	2152	2152
87531	109	109
87532	3536	3536
87533	1962	1962
87534	162	162
87535	1753	1753
87536	137	137
87537	2017	2017
87538	10	0
87539	36	0
87540	3226	3226
87541	2196	2196
87542	1	0
87543	65	65
87544	3677	3677
87545	1773	1773
87546	116	116
87547	2125	2125
87548	9	0
87549	157	157
87550	1973	1973
87551	97	0
87552	3506	3506
87553	2029	2029
87554	180	0
87555	1882	1882
87556	185	0
87557	2173	2173
87558	5	0
87559	68	0
87560	3485	3485
87561	2425	2425
87562	17	0
87563	200	0
87564	1861	1861
87565	146	0
87566	1613	1613
87567	197	0
87568	1706	1706
87569	49	0
87570	3460	3460
87571	1924	1924
87572	109	0
87573	1700	1700
87574	197	0
87575	1682	1682
87576	218	0
87577	1693	1693
87578	113	0
87579	2153	2153
87580	2	0
87581	170	0
87582	1768	1768
87583	194	0
87584	1810	1810
87585	202	0
87586	1684	1684
87587	232	0
87588	1933	1933
87589	109	0
87590	3313	3313
87591	2440	2440
87592	4	0
87593	80	0
87594	3461	3461
87595	2372	2372
87596	13	0
87597	145	0
87598	1825	1825
87599	29	0
87600	3364	3364
87601	1954	1954
87602	90	0
87603	2089	2089
87604	10	0
87605	116	0
87606	1585	1585
87607	170	0
87608	1700	1700
87609	194	0
87610	1642	1642
87611	200	0
87612	1845	1845
87613	90	0
87614	3529	3529
87615	2245	2245
87616	136	0
87617	1810	1810
87618	173	0
87619	2041	2041
87620	16	0
87621	164	0
87622	1885	1885
87623	50	0
87624	3425	3425
87625	1864	1864
87626	104	0
87627	2146	2146
87628	5	0
87629	34	0
87630	3250	3250
87631	2210	2210
87632	1	0
87633	36	0
87634	3560	3560
87635	1937	1937
87636	181	0
87637	1684	1684
87638	180	0
87639	2080	2080
87640	10	0
87641	137	0
87642	1850	1850
87643	164	0
87644	1637	1637
87645	245	0
87646	1845	1845
87647	137	0
87648	1937	1937
87649	8	0
87650	8	0
87651	8	0
87652	5	0
87653	2	0
87654	2	0
87655	5	0
87656	5	0
87657	1	0
87658	5	0
87659	1	0
87660	1	0
87661	0	0
87662	2	0
87663	1	0
87664	2	0
87665	4	0
87666	1	0
87667	1	0
87668	2	0
87669	1	0
87670	1	0
87671	1	0
87672	1	0
87673	1	0
87674	5	0
87675	1	0
87676	5	0
87677	5	0
87678	0	0
87679	8	0
87680	10	0
87681	3589	3589
87682	5733	5733
87683	1885	1885
87684	9005	9005
87685	169	0
87686	101	0
87687	233	0
87688	3385	3385
87689	6089	6089
87690	1994	1994
87691	8530	8530
87692	136	0
87693	18	0
87694	1	0
87695	52	0
87696	162	0
87697	3044	3044
87698	9266	9266
87699	522	522
87700	4658	4658
87701	6165	6165
87702	2628	2628
87703	8066	8066
87704	1037	1037
87705	27145	27145
87706	5081	5081
87707	2953	2953
87708	7253	7253
87709	2621	2621
87710	6868	6868
87711	2097	2097
87712	9928	9928
87713	288	0
87714	2410	2410
87715	17498	17498
87716	7412	7412
87717	388	0
87718	4210	4210
87719	6836	6836
87720	976	976
87721	22853	22853
87722	4932	4932
87723	2213	2213
87724	10250	10250
87725	404	404
87726	2210	2210
87727	23924	23924
87728	7592	7592
87729	340	0
87730	4525	4525
87731	7072	7072
87732	1105	1105
87733	20228	20228
87734	8105	8105
87735	405	405
87736	4453	4453
87737	6145	6145
87738	2417	2417
87739	7056	7056
87740	2389	2389
87741	7240	7240
87742	2642	2642
87743	6970	6970
87744	2644	2644
87745	6970	6970
87746	2368	2368
87747	7913	7913
87748	898	898
87749	24050	24050
87750	8177	8177
87751	397	0
87752	4168	4168
87753	5945	5945
87754	2314	2314
87755	7901	7901
87756	1000	1000
87757	26010	26010
87758	5013	5013
87759	2341	2341
87760	10400	10400
87761	328	0
87762	2089	2089
87763	20873	20873
87764	8325	8325
87765	145	0
87766	2405	2405
87767	18148	18148
87768	5200	5200
87769	2581	2581
87770	11089	11089
87771	650	650
87772	3973	3973
87773	6425	6425
87774	2290	2290
87775	6800	6800
87776	2385	2385
87777	7450	7450
87778	898	898
87779	25533	25533
87780	4941	4941
87781	2593	2593
87782	6984	6984
87783	1952	1952
87784	9770	9770
87785	349	0
87786	1962	1962
87787	23378	23378
87788	7844	7844
87789	130	0
87790	2194	2194
87791	16708	16708
87792	5384	5384
87793	2705	2705
87794	7400	7400
87795	2377	2377
87796	7093	7093
87797	2125	2125
87798	10000	10000
87799	533	533
87800	3977	3977
87801	6253	6253
87802	2306	2306
87803	7065	7065
87804	2340	2340
87805	6949	6949
87806	2498	2498
87807	7901	7901
87808	949	949
87809	23981	23981
87810	7933	7933
87811	205	0
87812	2132	2132
87813	16273	16273
87814	5065	5065
87815	2960	2960
87816	7301	7301
87817	1962	1962
87818	10036	10036
87819	450	450
87820	3853	3853
87821	7312	7312
87822	925	925
87823	25033	25033
87824	8433	8433
87825	425	425
87826	4168	4168
87827	7369	7369
87828	866	866
87829	19300	19300
87830	5338	5338
87831	2600	2600
87832	7333	7333
87833	2404	2404
87834	6866	6866
87835	1717	1717
87836	10034	10034
87837	305	0
87838	1928	1928
87839	24340	24340
87840	5125	5125
87841	2165	2165
87842	10405	10405
87843	625	625
87844	3865	3865
87845	7345	7345
87846	937	937
87847	22784	22784
87848	5290	5290
87849	2026	2026
87850	10525	10525
87851	464	464
87852	4034	4034
87853	7361	7361
87854	881	881
87855	19748	19748
87856	5185	5185
87857	2581	2581
87858	7565	7565
87859	2210	2210
87860	7157	7157
87861	2378	2378
87862	6977	6977
87863	2410	2410
87864	6824	6824
87865	2225	2225
87866	6917	6917
87867	1741	1741
87868	10229	10229
87869	562	562
87870	3460	3460
87871	7200	7200
87872	809	809
87873	18530	18530
87874	8285	8285
87875	225	0
87876	2125	2125
87877	19520	19520
87878	8306	8306
87879	145	0
87880	1972	1972
87881	22160	22160
87882	5365	5365
87883	2197	2197
87884	10125	10125
87885	325	0
87886	1885	1885
87887	17680	17680
87888	5330	5330
87889	2525	2525
87890	7474	7474
87891	1805	1805
87892	10114	10114
87893	298	0
87894	1849	1849
87895	19154	19154
87896	5090	5090
87897	1989	1989
87898	10305	10305
87899	533	533
87900	3530	3530
87901	7405	7405
87902	725	725
87903	21905	21905
87904	5365	5365
87905	2045	2045
87906	10490	10490
87907	520	520
87908	3722	3722
87909	7540	7540
87910	873	873
87911	25033	25033
87912	5305	5305
87913	2600	2600
87914	7453	7453
87915	2117	2117
87916	7226	7226
87917	2293	2293
87918	7154	7154
87919	1690	1690
87920	8810	8810
87921	146	0
87922	29	0
87923	5	0
87924	1	0
87925	2	0
87926	2	0
87927	0	0
87928	5	0
87929	1	0
87930	0	0
87931	4	0
87932	1	0
87933	2	0
87934	2	0
87935	1	0
87936	1	0
87937	4	0
87938	1	0
87939	10	0
87940	9	0
87941	10	0
87942	5	0
87943	5	0
87944	9	0
87945	1	0
87946	9	0
87947	1	0
87948	9	0
87949	9	0
87950	5	0
87951	1	0
87952	5	0
87953	6884	6884
87954	2797	2797
87955	4616	4616
87956	5125	5125
87957	185	0
87958	146	0
87959	221	0
87960	6786	6786
87961	2825	2825
87962	4437	4437
87963	5072	5072
87964	242	0
87965	34	0
87966	1	0
87967	32	0
87968	193	0
87969	6130	6130
87970	5161	5161
87971	689	689
87972	8405	8405
87973	2842	2842
87974	5345	5345
87975	4490	4490
87976	3277	3277
87977	23273	23273
87978	1818	1818
87979	6170	6170
87980	3970	3970
87981	5365	5365
87982	3842	3842
87983	4244	4244
87984	6113	6113
87985	458	458
87986	5525	5525
87987	22213	22213
87988	3560	3560
87989	409	409
87990	8244	8244
87991	3194	3194
87992	3016	3016
87993	27169	27169
87994	1714	1714
87995	5353	5353
87996	6065	6065
87997	585	585
87998	5328	5328
87999	20890	20890
88000	3362	3362
88001	370	370
88002	8161	8161
88003	3610	3610
88004	3137	3137
88005	16745	16745
88006	3701	3701
88007	514	514
88008	8581	8581
88009	2896	2896
88010	5125	5125
88011	4129	4129
88012	5237	5237
88013	3985	3985
88014	4964	4964
88015	3645	3645
88016	5090	5090
88017	4021	4021
88018	5077	5077
88019	4346	4346
88020	2825	2825
88021	19154	19154
88022	3485	3485
88023	500	500
88024	8177	8177
88025	3033	3033
88026	4925	4925
88027	4490	4490
88028	3104	3104
88029	23354	23354
88030	1753	1753
88031	6068	6068
88032	3826	3826
88033	4420	4420
88034	6401	6401
88035	712	712
88036	8325	8325
88037	3524	3524
88038	2920	2920
88039	22625	22625
88040	1906	1906
88041	5485	5485
88042	6642	6642
88043	720	720
88044	8276	8276
88045	3394	3394
88046	2809	2809
88047	19973	19973
88048	3616	3616
88049	449	449
88050	8298	8298
88051	2857	2857
88052	4820	4820
88053	4329	4329
88054	2693	2693
88055	18065	18065
88056	3625	3625
88057	449	449
88058	8333	8333
88059	3029	3029
88060	5044	5044
88061	4165	4165
88062	5000	5000
88063	4450	4450
88064	2965	2965
88065	18785	18785
88066	3697	3697
88067	500	500
88068	8177	8177
88069	3700	3700
88070	2997	2997
88071	16385	16385
88072	3725	3725
88073	450	0
88074	8036	8036
88075	3530	3530
88076	2693	2693
88077	17893	17893
88078	1865	1865
88079	5545	5545
88080	3988	3988
88081	3965	3965
88082	6161	6161
88083	625	625
88084	5009	5009
88085	16385	16385
88086	3796	3796
88087	232	0
88088	5249	5249
88089	25765	25765
88090	1832	1832
88091	4801	4801
88092	6185	6185
88093	793	793
88094	8053	8053
88095	3509	3509
88096	2837	2837
88097	27833	27833
88098	1973	1973
88099	5645	5645
88100	4069	4069
88101	4010	4010
88102	6505	6505
88103	468	0
88104	5141	5141
88105	22213	22213
88106	3825	3825
88107	488	488
88108	8021	8021
88109	3061	3061
88110	4597	4597
88111	3898	3898
88112	4805	4805
88113	4925	4925
88114	2900	2900
88115	16130	16130
88116	1813	1813
88117	5569	5569
88118	4561	4561
88119	4589	4589
88120	3529	3529
88121	4936	4936
88122	3856	3856
88123	4457	4457
88124	6868	6868
88125	505	505
88126	7474	7474
88127	2756	2756
88128	4685	4685
88129	4000	4000
88130	4633	4633
88131	3880	3880
88132	4706	4706
88133	4394	4394
88134	2465	2465
88135	21029	21029
88136	3770	3770
88137	449	0
88138	7837	7837
88139	3536	3536
88140	2624	2624
88141	27365	27365
88142	1825	1825
88143	4514	4514
88144	6322	6322
88145	809	809
88146	7717	7717
88147	3488	3488
88148	2677	2677
88149	24305	24305
88150	2088	2088
88151	5480	5480
88152	4261	4261
88153	4685	4685
88154	4041	4041
88155	4852	4852
88156	3973	3973
88157	3688	3688
88158	6370	6370
88159	680	680
88160	7754	7754
88161	3281	3281
88162	4517	4517
88163	4165	4165
88164	4709	4709
88165	4225	4225
88166	2509	2509
88167	16805	16805
88168	1960	1960
88169	5274	5274
88170	4105	4105
88171	3538	3538
88172	6260	6260
88173	477	0
88174	4901	4901
88175	18433	18433
88176	3725	3725
88177	313	0
88178	4810	4810
88179	21008	21008
88180	4005	4005
88181	225	0
88182	5265	5265
88183	20609	20609
88184	3973	3973
88185	269	0
88186	5002	5002
88187	18065	18065
88188	4097	4097
88189	370	0
88190	7748	7748
88191	3280	3280
88192	3845	3845
88193	5785	5785
88194	180	0
88195	52	0
88196	2	0
88197	4	0
88198	1	0
88199	5	0
88200	1	0
88201	1	0
88202	1	0
88203	1	0
88204	4	0
88205	0	0
88206	1	0
88207	0	0
88208	1	0
88209	4	0
88210	2	0
88211	4	0
88212	4	0
88213	0	0
88214	0	0
88215	5	0
88216	4	0
88217	2	0
88218	1	0
88219	2	0
88220	1	0
88221	2	0
88222	1	0
88223	1	0
88224	2	0
88225	8	0
88226	9860	9860
88227	873	873
88228	9941	9941
88229	613	613
88230	8	0
88231	25	0
88232	65	0
88233	10426	10426
88234	689	689
88235	9722	9722
